ID,ADI,DURAK_KODU,DURUMU,DURAK_TIPI,YON_BILGIS,SON_GUNCEL,YAPILIS_TA,ILCEID,MAHALLEID,VERSIYON,CEP_VAR,latitude,longitude
680874,BEŞİKTAŞ MEYDAN,114993,1,İETTBAYRAK,TANSAŞ ARKASI,18.06.2021 00:00:00,02.01.2016 00:00:00,1183,40217,"2,02106E+14",0.0,41.043422999116,29.0077200000116
680875,AKMERKEZ,-241,1,WALLMODERN,ZİNCİRLİKUYU,01.01.1976 00:00:00,01.01.1976 00:00:00,1183,40234,"2,01803E+14",2.0,41.0775480294056,29.0263509770577
680879,ÇAMLITEPE,-244,1,CCMODERN,ORTAKÖY,01.01.1976 00:00:00,01.01.1976 00:00:00,1183,40227,"2,01803E+14",2.0,41.0648909795933,29.0306299726077
680880,ULUS MAHALLESİ,-245,1,WALLMODERN,ORTAKÖY,01.01.1976 00:00:00,01.01.1976 00:00:00,1183,40227,"2,01803E+14",2.0,41.0666889877626,29.0302370004336
680882,BEŞİKTAŞ PERONLAR,-922,1,WALLMODERN,PERON (28T-28O),12.10.2021 00:00:00,01.01.1976 00:00:00,1183,40215,"2,0211E+14",1.0,41.0429988991159,29.0069547000116
680884,VADİ,178781,1,CCMODERN,BEŞİKTAŞ,12.02.2019 00:00:00,01.01.1976 00:00:00,1183,40226,"2,01902E+14",0.0,41.0597800005631,29.0242529999895
680888,ÇIRAĞAN,112031,1,MEDYA A.Ş.,BEBEK,23.03.2022 00:00:00,02.01.2016 00:00:00,1183,40220,"2,02203E+14",0.0,41.0434690005608,29.0135369999898
680890,YAHYA EFENDİ,112041,1,CCMODERN,BEŞİKTAŞ,01.01.1976 00:00:00,02.01.2016 00:00:00,1183,40220,"2,01807E+14",2.0,41.045489000561,29.0182739999899
680891,YAHYA EFENDİ,112042,1,İETTBAYRAK,ORTAKÖY,23.03.2022 00:00:00,02.01.2016 00:00:00,1183,40220,"2,02203E+14",0.0,41.045201000561,29.0178249999899
680896,ORTAKÖY,112071,1,WALLMODERN,BEBEK,01.01.1976 00:00:00,02.01.2016 00:00:00,1183,40225,"2,01807E+14",1.0,41.0495360005617,29.0299469999901
680897,ORTAKÖY,112072,1,CCMODERNDR,BEŞİKTAŞ,01.01.1976 00:00:00,02.01.2016 00:00:00,1183,40225,"2,01803E+14",2.0,41.0492319718884,29.0285079765449
680900,MUALLİM NACİ CADDESİ,112091,1,CCMODERNDR,SARIYER,01.01.1976 00:00:00,02.01.2016 00:00:00,1183,40228,"2,01803E+14",2.0,41.056965032364,29.0348989684378
680901,MUALLİM NACİ CADDESİ,112092,1,WALLMODERN,BEŞİKTAŞ,12.01.2022 00:00:00,02.01.2016 00:00:00,1183,40228,"2,02201E+14",0.0,41.0567709991157,29.0346010000115
680908,ARNAVUTKÖY,112123,1,CCMODERNDR,SON DURAK,01.01.1976 00:00:00,02.01.2016 00:00:00,1183,40231,"2,01803E+14",1.0,41.0700079624551,29.0410889736467
680910,ÇAMLIBAHÇE,112132,1,WALLMODERN,BEŞİKTAŞ,01.01.1976 00:00:00,02.01.2016 00:00:00,1183,40231,"2,01807E+14",2.0,41.0709310005652,29.0450649999903
680912,BEBEK,112142,1,WALLMODERN,SARIYER,01.01.1976 00:00:00,02.01.2016 00:00:00,1183,40232,"2,01807E+14",1.0,41.0766270005661,29.0433469999903
680914,KÜÇÜK BEBEK,112152,1,İETTBAYRAK,SARIYER,01.01.1976 00:00:00,02.01.2016 00:00:00,1183,40232,"2,01807E+14",2.0,41.0785000005663,29.0453229999903
681492,ŞEHİT KADER SİVRİ,220172,1,İETTBAYRAK,RASATHANE,01.01.1976 00:00:00,02.01.2016 00:00:00,1708,98666,"2,01807E+14",2.0,41.0501930005618,29.0611239999907
292581,GÖRELE İLKOKULU,216452,1,IETTCAMLI,ÜSKÜDAR,20.04.2020 00:00:00,02.01.2016 00:00:00,1185,191713,"2,02004E+14",1.0,41.115108971311,29.1478349982874
290288,ATATÜRK MAHALLESİ,100401,1,IETTCAMLI,ALBATROS,18.10.2021 00:00:00,02.01.2016 00:00:00,1782,40845,"2,0211E+14",0.0,41.0157162820871,28.5952376505098
291623,VADİ,111762,1,IETTCAMLI,HADIMKÖY-TOKİ,25.10.2022 00:00:00,02.01.2016 00:00:00,2048,40913,"2,0221E+14",1.0,41.1770100005815,28.6116349999681
892109,GÜLYALI,128912,1,IETTCAMLI,B.ÇEKMECE-SİLİVRİ,09.08.2019 00:00:00,02.01.2016 00:00:00,1782,40928,"2,01908E+14",1.0,41.0459359991145,28.4070289999759
509935,MARMARA SANAYİ SİTESİ,127391,1,DİĞER,SONDURAK,09.04.2020 00:00:00,02.01.2016 00:00:00,1823,139762,"2,02004E+14",0.0,41.0612100005634,28.7964969999825
510679,ARAPGİRLİ HÜSEYİN AVNİ EFENDİ CAMİİ,208771,1,İETTBAYRAK,YENİSAHRA,20.04.2020 00:00:00,02.01.2016 00:00:00,1421,40525,"2,02004E+14",0.0,40.9840690005513,29.0859879999913
510689,KADIKÖY,213671,1,AÇIK DURAK,SANAL DURAK,01.01.1976 00:00:00,02.01.2016 00:00:00,1421,40512,"2,01804E+14",0.0,40.9906780235867,29.0218830153102
510705,KOŞUYOLU CADDESİ,224382,1,WALLMODERN,ALTUNİZADE 11T,01.01.1976 00:00:00,02.01.2016 00:00:00,1421,40508,"2,01807E+14",2.0,41.0071460005549,29.0349719999903
510715,ŞÜKRÜ SARAÇOĞLU STADI,224723,1,WALLMODERN,KADIKÖY,14.04.2020 00:00:00,02.01.2016 00:00:00,1421,40513,"2,02004E+14",0.0,40.9865230005516,29.0388129999904
510720,KONAK,224751,1,WALLMODERN,KADIKÖY,01.01.1976 00:00:00,02.01.2016 00:00:00,1421,40515,"2,01807E+14",1.0,40.9796510005506,29.0443079999906
510731,ÇİFTEHAVUZLAR,224851,1,WALLMODERN,PENDİK,01.01.1976 00:00:00,02.01.2016 00:00:00,1421,40521,"2,01807E+14",2.0,40.970207000549,29.0531739999908
509973,KARDELEN,130072,1,İETTBAYRAK,ATAKENT MAH.,01.01.1976 00:00:00,02.01.2016 00:00:00,1823,40582,"2,01807E+14",2.0,41.047476000561,28.7783259999816
510733,GÖZTEPE,224861,1,WALLMODERN,KADIKÖY,01.01.1976 00:00:00,02.01.2016 00:00:00,1421,40520,"2,01807E+14",2.0,40.9718470005493,29.0593449999909
510742,ERENKÖY,224913,1,WALLMODERN,PENDİK,01.01.1976 00:00:00,02.01.2016 00:00:00,1421,40521,"2,01807E+14",2.0,40.963340000548,29.067434999991
510747,ŞAŞKINBAKKAL,224931,1,WALLMODERN,PENDİK,01.01.1976 00:00:00,02.01.2016 00:00:00,1421,40522,"2,01807E+14",1.0,40.9582220005472,29.0731739999911
510756,TURGUT ÖZAL BULVARI - BOSTANCI,224981,1,IETTMODERN,KADIKÖY,30.04.2024 00:00:00,02.01.2016 00:00:00,1421,40523,"2,02404E+14",1.0,40.9523589991178,29.0967389000111
510760,FENERYOLU,225011,1,WALLMODERN,KADIKÖY,01.01.1976 00:00:00,02.01.2016 00:00:00,1421,40515,"2,01807E+14",1.0,40.9782200005503,29.0466129999906
510773,ÇEMENZAR,225072,1,İSTON GENİŞ_İBB,PENDİK,15.03.2021 00:00:00,02.01.2016 00:00:00,1421,40520,"2,02103E+14",0.0,40.983002000551,29.0635219999908
510777,GÖZTEPE,225084,1,İETTBAYRAK,ZİVERBEY  GZ1,01.01.1976 00:00:00,02.01.2016 00:00:00,1421,40520,"2,01807E+14",2.0,40.9812210005509,29.068204999991
510787,19 MAYIS MAHALLESİ-ŞEHİT ORHUN GÖYTAN,225122,1,CCMODERN,PENDİK,14.04.2020 00:00:00,02.01.2016 00:00:00,1421,40524,"2,02004E+14",0.0,40.9730950005496,29.0824389999913
511248,HABİPLER ANADOLU LİSESİ,108982,1,İETTBAYRAK,MERKEZ MAH.,28.02.2024 00:00:00,02.01.2016 00:00:00,2055,40477,"2,02402E+14",0.0,41.1334940403765,28.8399710060592
510664,YAZMACI TAHİR SOKAK,206141,1,İETTÜÇGEN,BOSTANCI,01.01.1976 00:00:00,02.01.2016 00:00:00,1421,40523,"2,01807E+14",2.0,40.9540960005465,29.0918059999915
578835,BAYRAMPAŞA-MALTEPE METROBÜS,105382,1,CCMODERN,BAYRAMPAŞA,23.03.2020 00:00:00,02.01.2016 00:00:00,1739,40843,"2,02003E+14",1.0,41.0243110215,28.9226299935008
578957,CEVİZLİBAĞ,900191,1,ISTASYON,AVCILAR,03.07.2021 00:00:00,16.06.2012 00:00:00,1739,40842,"2,02107E+14",0.0,41.0174949176057,28.9127525445743
510102,MALTEPE PERONLAR,-1508,1,CCMODERN,PERON,05.07.2024 00:00:00,01.01.1976 00:00:00,2012,40616,"2,02407E+14",1.0,40.9177460073502,29.131173963309
510142,RECEP AĞA CAMİİ,206271,1,İETTBAYRAK,GÜLSUYU,01.01.1976 00:00:00,02.01.2016 00:00:00,2012,40621,"2,01807E+14",2.0,40.9291450005426,29.1635079999926
510909,GÖZCÜBABA,227102,1,İSTON GENİŞ,FİKİRTEPE / KADIKÖY,01.11.2021 00:00:00,02.01.2016 00:00:00,1421,40519,"2,02111E+14",0.0,40.9862220005516,29.069195999991
510914,ANAKENT KOLEJİ,227182,1,CCMODERN,KADIKÖY,01.01.1976 00:00:00,02.01.2016 00:00:00,1421,40519,"2,01807E+14",2.0,40.9875770005519,29.0730949999911
510919,MÜMİN DERESİ,227211,1,İETTBAYRAK,YENİSAHRA,01.01.1976 00:00:00,02.01.2016 00:00:00,1421,40525,"2,01807E+14",2.0,40.9853780005515,29.0802629999912
510925,GÖZTEPE KÖPRÜSÜ 1,227272,1,CCMODERN,ZİVERBEY / KADIKÖY,01.01.1976 00:00:00,02.01.2016 00:00:00,1421,40519,"2,01807E+14",1.0,40.9913380005525,29.0728579999911
510944,GÖZTEPE KÖPRÜSÜ,255623,1,CCMODERN,ZİVERBEY / KADIKÖY,01.01.1976 00:00:00,02.01.2016 00:00:00,1708,40827,"2,01807E+14",1.0,40.9937480005528,29.0734219999911
510956,UZUNÇAYIR METROBÜS,403221,1,AÇIK DURAK,PERON,01.01.1976 00:00:00,02.01.2016 00:00:00,1421,40518,"2,01802E+14",0.0,40.9977249947717,29.0579599882437
510965,KADIKÖY,414031,1,CCMODERN,RIHTIM2 PERON,19.08.2019 00:00:00,02.01.2016 00:00:00,1421,40507,"2,01908E+14",1.0,40.9941560343773,29.0244529814233
579447,AĞAHAMAMI,105342,1,İETTBAYRAK,YEDİKULE,01.01.1976 00:00:00,02.01.2016 00:00:00,1327,40390,"2,01807E+14",2.0,41.0015090005539,28.934917999988
579451,DAVUTPAŞA,105362,1,OVAL KIRMIZI,YEDİKULE,01.01.1976 00:00:00,02.01.2016 00:00:00,1327,99127,"2,01807E+14",2.0,41.0040240005543,28.9442709999882
579462,HASEKİ,105454,1,CCMODERN,TOPKAPI,01.01.1976 00:00:00,02.01.2016 00:00:00,1327,99136,"2,01803E+14",1.0,41.0108909789645,28.9443370453316
579468,NİŞANCA,105491,1,İETTBAYRAK,DRAMAN,01.01.1976 00:00:00,02.01.2016 00:00:00,1327,99140,"2,01807E+14",2.0,41.0235540005575,28.9470359999882
659092,FABRİKALAR,113331,1,WALLMODERN,BEŞİKTAŞ,01.01.1976 00:00:00,02.01.2016 00:00:00,1663,40691,"2,01807E+14",1.0,41.0801420364638,29.0114669652738
659098,KÖPRÜLÜ KAVŞAK,114781,1,WALLMODERN,KADIKÖY,01.01.1976 00:00:00,02.01.2016 00:00:00,1663,40691,"2,01807E+14",2.0,41.0663270005644,29.0116029999897
284867,BOZGOCA KÖYÜ,202771,1,IETTCAMLI,ŞİLE,17.04.2020 00:00:00,02.01.2016 00:00:00,1659,191865,"2,02004E+14",1.0,41.1417939704731,29.7763630081486
580139,GÜRSEL SOKAK,204281,1,İETTBAYRAK,ÜSKÜDAR,01.01.1976 00:00:00,02.01.2016 00:00:00,1852,98686,"2,01807E+14",2.0,41.0142870005561,29.1205349999918
659106,GAYRETTEPE,117231,1,WALLMODERN,LEVENT,01.01.1976 00:00:00,02.01.2016 00:00:00,1663,40691,"2,01803E+14",2.0,41.0673940386092,29.0050169918391
659110,ŞİŞLİ MERKEZ,302801,1,WALLMODERN,MECİDİYEKÖY,03.02.2022 00:00:00,02.01.2016 00:00:00,1663,40685,"2,02202E+14",1.0,41.063859000564,28.9920849999892
659125,ELMADAĞ,117331,1,WALLMODERN,MECİDİYEKÖY,01.01.1976 00:00:00,02.01.2016 00:00:00,1663,40699,"2,01807E+14",2.0,41.0428580005606,28.9866239999892
659140,MECİDİYEKÖY DEREYOLU,118321,1,İETTBAYRAK,ZİNCİRLİDERE,01.01.1976 00:00:00,02.01.2016 00:00:00,1663,40705,"2,01807E+14",2.0,41.0728250005654,28.9945939999893
580090,KADOSAN GİRİŞİ,202022,1,AÇIK DURAK,ESENŞEHİR 19ES,01.01.1976 00:00:00,02.01.2016 00:00:00,1852,40734,"2,01803E+14",0.0,40.9953709952431,29.1866049987426
580092,3.YOL,202032,1,İETTBAYRAK,ESENŞEHİR 19ES,01.01.1976 00:00:00,02.01.2016 00:00:00,1852,40734,"2,01807E+14",2.0,40.994047000553,29.1849549999927
580093,BİLİM SANAYİ İL MÜDÜRLÜĞÜ,202041,1,İETTBAYRAK,K.KÖY 19ES,01.01.1976 00:00:00,02.01.2016 00:00:00,1852,40734,"2,01807E+14",2.0,40.994351000553,29.1748029999926
580094,BİLİM SANAYİ İL MÜDÜRLÜĞÜ,202042,1,İETTBAYRAK,ESENŞEHİR 19ES,01.01.1976 00:00:00,02.01.2016 00:00:00,1852,40734,"2,01807E+14",2.0,40.994236000553,29.1747719999926
580096,1.CADDE,202052,1,İETTBAYRAK,ESENŞEHİR 19ES,01.01.1976 00:00:00,02.01.2016 00:00:00,1852,40734,"2,01807E+14",2.0,40.9979359765676,29.1707659879933
580097,İMES CAMİİ,202061,1,CCMODERN,KADIKÖY,01.01.1976 00:00:00,02.01.2016 00:00:00,1852,40734,"2,01807E+14",2.0,41.0026780005543,29.1620999999924
580100,ÜMRANİYE EVLENDİRME DAİRESİ,202122,1,IETTCAMLI,ÜMRANİYE,25.10.2022 00:00:00,02.01.2016 00:00:00,1852,40737,"2,0221E+14",0.0,41.0366289781906,29.1127649824968
580101,ÜMRANİYE EĞİTİM VE ARAŞTIRMA HASTANESİ,202311,1,AÇIK DURAK,SON DURAK,17.01.2020 00:00:00,02.01.2016 00:00:00,1852,98691,"2,02001E+14",0.0,41.0335450041469,29.1024160372409
580103,ÜMRANİYE EĞİTİM VE ARAŞTIRMA HASTANESİ,202313,1,AÇIK DURAK,SONDURAK 11CT-11ÇB,20.04.2020 00:00:00,02.01.2016 00:00:00,1852,98691,"2,02004E+14",0.0,41.0338330005593,29.1017869999914
580104,ÜMRANİYE EĞİTİM VE ARAŞTIRMA HASTANESİ,202314,1,İETTBAYRAK,K.KARABEKİR,20.04.2020 00:00:00,14.06.2017 00:00:00,1852,98691,"2,02004E+14",1.0,41.0344680005594,29.1006939999914
580109,AHMET YAVUZ İLKOKULU,203381,1,İETTBAYRAK,KADIKÖY,22.04.2020 00:00:00,02.01.2016 00:00:00,1852,40743,"2,02004E+14",0.0,41.0410750005604,29.1063409999915
580111,KAYA SOKAK,203391,1,İETTBAYRAK,KADIKÖY,01.01.1976 00:00:00,02.01.2016 00:00:00,1852,40743,"2,01807E+14",2.0,41.0393220005601,29.1042479999915
580313,HUZUR MAHALLESİ,216322,1,CCMODERN,SULTANBEYLİ,01.01.1976 00:00:00,02.01.2016 00:00:00,1852,98694,"2,01807E+14",1.0,41.0351720005595,29.1580649999922
580314,KUDRET SOKAK,216351,1,İETTBAYRAK,KADIKÖY,01.01.1976 00:00:00,02.01.2016 00:00:00,1852,98685,"2,01807E+14",2.0,41.007430000555,29.1470289999922
580320,ÜMRANİYE BELEDİYESİ,216501,1,İETTBAYRAK,ÜMR.DEV.HAST.,01.01.1976 00:00:00,02.01.2016 00:00:00,1852,40735,"2,01807E+14",1.0,41.0297160005586,29.0962099999913
580322,ELMALIKENT,216521,1,İSTON DAR_İBB,K.K.BEKİR 11K,30.05.2022 00:00:00,02.01.2016 00:00:00,1852,98691,"2,02205E+14",0.0,41.033070000559,29.0967489999913
580324,FABRİKALAR,216541,1,İETTBAYRAK,ESENŞEHİR,01.01.1976 00:00:00,02.01.2016 00:00:00,1852,40734,"2,01807E+14",2.0,41.0057860005548,29.1786159999926
580326,DÖRTYOL,216681,1,CCMODERNDR,ÜSKÜDAR (9-14B),01.01.1976 00:00:00,02.01.2016 00:00:00,1852,98684,"2,01807E+14",2.0,41.0222880005574,29.1551109999922
580331,AZİZ BULVARI,216802,1,İETTBAYRAK,DUDULLU,01.01.1976 00:00:00,02.01.2016 00:00:00,1852,98696,"2,01807E+14",2.0,41.0092370005553,29.1394379999921
580332,ELİF SOKAK,216861,1,İETTBAYRAK,KADIKÖY,01.01.1976 00:00:00,02.01.2016 00:00:00,1852,40737,"2,01807E+14",2.0,41.0376780005599,29.1058929999915
173,SAĞLIK MERKEZİ,229272,1,IETTCAMLI,KARTAL,01.01.1976 00:00:00,02.01.2016 00:00:00,2015,40714,"2,01805E+14",1.0,40.8788230034689,29.3986390480821
681607,PROF.DR.ALAEDDİN YAVAŞÇA SOKAK,223051,1,İSTON GENİŞ,KOŞUYOLU,18.10.2021 00:00:00,02.01.2016 00:00:00,1708,40786,"2,0211E+14",0.0,41.0150400005562,29.0332559999903
681644,GAZİLER,223261,1,CCMODERNDR,LİBADİYE CADDESİ,01.01.1976 00:00:00,02.01.2016 00:00:00,1708,98667,"2,01807E+14",2.0,41.0166960005565,29.073203999991
681268,ACIBADEM CADDESİ,205601,1,İETTBAYRAK,KADIKÖY,11.12.2023 00:00:00,02.01.2016 00:00:00,1708,40778,"2,02312E+14",0.0,41.0113250005556,29.0523889999906
681546,MİLLET BAHÇESİ,222093,1,AÇIK DURAK,BURHANİYE PERON,25.02.2019 00:00:00,02.01.2016 00:00:00,1708,40789,"2,01902E+14",0.0,41.0242190041537,29.0522769550424
290172,MEHMET AKİF ERSOY İLKOKULU,215152,1,İETTBAYRAK,ALEMDAR,01.01.1976 00:00:00,02.01.2016 00:00:00,2052,40751,"2,01808E+14",2.0,41.0304320005587,29.2432089999933
290434,BİLLUR CADDESİ,122731,1,CCMODERN,Y.BOSNA METRO,01.01.1976 00:00:00,02.01.2016 00:00:00,1782,140374,"2,01806E+14",1.0,40.9992340005526,28.5329499999591
290618,MEVLANA CAMİİ,200192,1,İETTBAYRAK,S.BEYLİ  131,17.04.2020 00:00:00,02.01.2016 00:00:00,2014,40951,"2,02004E+14",0.0,40.9522930005463,29.2703819999938
291595,HADIMBABA CAMİİ,111621,1,İETTBAYRAK,YASSIÖREN,05.03.2020 00:00:00,14.10.2016 00:00:00,2048,40913,"2,02003E+14",0.0,41.1575744193309,28.6170602375864
292270,YUNUS EMRE CAMİİ,102661,1,AÇIK DURAK,AVCILAR,01.01.1976 00:00:00,02.01.2016 00:00:00,2053,181482,"2,01807E+14",0.0,41.0278040005576,28.6501979999725
292356,AÇELYA CADDESİ,126151,1,İETTBAYRAK,KIRAÇ-BEYLİKDÜZÜ,05.04.2019 00:00:00,02.01.2016 00:00:00,2053,181480,"2,01904E+14",0.0,41.0421080005594,28.6439689999713
508864,DÖKÜMCÜLER SİTESİ,126432,1,İSTON GENİŞ,İSTOÇ-BAŞAKŞEHİR,28.09.2021 00:00:00,02.01.2016 00:00:00,2050,139666,"2,02109E+14",0.0,41.0930280005684,28.7941299999822
508648,FİRUZE SİTESİ,102141,1,CCMODERN,KAYAŞEHİR,01.01.1976 00:00:00,02.01.2016 00:00:00,2050,40583,"2,01807E+14",2.0,41.097105000569,28.7624599999805
508977,KANLICA SİTESİ,129222,1,DİĞER,ORG.SAN.SİT.-B.ŞEHİR,23.03.2021 00:00:00,02.01.2016 00:00:00,2050,40357,"2,02103E+14",0.0,41.0991170005692,28.8045339999824
292847,MESİRE ALANI,216001,1,AÇIK DURAK,ÜMRANİYE 20,01.01.1976 00:00:00,02.01.2016 00:00:00,1852,40257,"2,01803E+14",0.0,41.0505889672693,29.1239889836396
293760,PINAR MAHALLESİ,114411,1,CCMODERN,SON DURAK,09.04.2020 00:00:00,02.01.2016 00:00:00,1604,40672,"2,02004E+14",0.0,41.1199819606896,29.0361960044613
293878,OKUL ÜSTÜ,115351,1,IETTCAMLI,KOCATAŞ,30.11.2022 00:00:00,02.01.2016 00:00:00,1604,40669,"2,02211E+14",0.0,41.1651719659994,29.0362839685049
293995,VATAN,116182,1,CCMODERN,HACIOSMAN,01.01.1976 00:00:00,02.01.2016 00:00:00,1604,40665,"2,01802E+14",2.0,41.1297059903813,29.0426259741763
293488,YALILAR,112292,1,WALLMODERN,SARIYER,01.01.1976 00:00:00,02.01.2016 00:00:00,1604,40680,"2,01802E+14",1.0,41.1174230044858,29.0644279822546
693122,İTFAİYE OKULU,125803,1,CCMODERN,SOĞANLI,01.01.1976 00:00:00,02.01.2016 00:00:00,2005,40186,"2,01808E+14",2.0,41.0143740005559,28.8361879999845
580260,İMAM-I ŞAFİ CAMİİ,215392,1,İETTBAYRAK,ÜSKÜDAR,01.01.1976 00:00:00,02.01.2016 00:00:00,1852,98688,"2,01807E+14",2.0,41.0272970005582,29.1471239999921
580160,FATİH İLKOKULU,204911,1,IETTMODERN,İKBAL CADDESİ,07.12.2020 00:00:00,02.01.2016 00:00:00,1852,40738,"2,02012E+14",0.0,41.0170280005566,29.1259599999918
580161,AĞAOĞLU SOKAK,204921,1,İETTBAYRAK,ÜSKÜDAR,01.01.1976 00:00:00,02.01.2016 00:00:00,1852,40738,"2,01807E+14",2.0,41.0183550005568,29.1244319999918
580162,ŞEHİT YILMAZ ERCAN İLKOKULU,205041,1,İSTON GENİŞ_İBB,ÜSKÜDAR,15.03.2021 00:00:00,02.01.2016 00:00:00,1852,40747,"2,02103E+14",0.0,41.0080040005552,29.1735039999925
580163,ŞEHİT YILMAZ ERCAN İLKOKULU,205042,1,İSTON DAR_İBB,ESENŞEHİR,15.03.2021 00:00:00,02.01.2016 00:00:00,1852,40747,"2,02103E+14",0.0,41.0081870005551,29.1731449999925
580164,YÜKSEL SOKAK,205051,1,AÇIK DURAK,ÜSKÜDAR,14.11.2022 00:00:00,02.01.2016 00:00:00,1852,98692,"2,02211E+14",0.0,41.0110930016627,29.0924500202195
580166,KAYACAN SOKAK,205061,1,AÇIK DURAK,ÜSKÜDAR,01.01.1976 00:00:00,02.01.2016 00:00:00,1852,98702,"2,01803E+14",0.0,41.0125499941403,29.1188390396452
580167,KAYACAN SOKAK,205062,1,AÇIK DURAK,EVTAŞ BLOKLARI,01.01.1976 00:00:00,02.01.2016 00:00:00,1852,98702,"2,01803E+14",0.0,41.0125919610979,29.1189330135016
580175,NAMIK KEMAL MAHALLESİ,214071,1,CCMODERN,KADIKÖY 8E,01.01.1976 00:00:00,02.01.2016 00:00:00,1852,40736,"2,01807E+14",2.0,41.0182130005567,29.0890479999913
580176,NAMIK KEMAL MAHALLESİ,214072,1,İETTBAYRAK,ESENEVLER 8E,01.01.1976 00:00:00,02.01.2016 00:00:00,1852,98692,"2,01807E+14",2.0,41.0180500005567,29.0891869999913
580179,ÇAKMAK SPOR TESİSLERİ,214171,1,İETTBAYRAK,ÜSKÜDAR 13A,01.01.1976 00:00:00,02.01.2016 00:00:00,1852,98706,"2,01807E+14",2.0,41.0179310005567,29.1279939999919
580180,ÇAKMAK SPOR TESİSLERİ,214172,1,AÇIK DURAK,ÇAKMAK ÇAMLIK MH.,01.01.1976 00:00:00,02.01.2016 00:00:00,1852,40738,"2,01803E+14",0.0,41.0180249899131,29.1277450047209
580182,SEVGİ PARKI,214182,1,IETTCAMLI,ÇAKMAK ÇAMLIK MH.,01.06.2020 00:00:00,02.01.2016 00:00:00,1852,40738,"2,02006E+14",0.0,41.0153450005563,29.1285749999919
580183,ŞEHİT MAHMUT COŞKUNSU,214191,1,IETTCAMLI,ÜSKÜDAR 13A,22.07.2024 00:00:00,02.01.2016 00:00:00,1852,40738,"2,02407E+14",0.0,41.0121839991166,29.1281900000109
580185,ŞEHİT MURAT FİLİK PARKI,214201,1,IETTCAMLI,ÜSKÜDAR 13A,22.02.2022 00:00:00,02.01.2016 00:00:00,1852,98689,"2,02202E+14",0.0,41.0099130005555,29.1278199999919
580186,ŞEHİT MURAT FİLİK PARKI,214202,1,IETTCAMLI,ÇAHMAK MAH.,22.02.2022 00:00:00,02.01.2016 00:00:00,1852,98689,"2,02202E+14",0.0,41.0100370005555,29.1276629999919
580188,ŞEHİT EMRE ANŞİN,214212,1,İETTBAYRAK,ÇAKMAK MAH.,01.01.1976 00:00:00,02.01.2016 00:00:00,1852,98689,"2,01807E+14",2.0,41.0065980005549,29.1253489999919
580191,ÇAMLIK MAHALLESİ,214231,1,İETTBAYRAK,ATAŞEHİR,01.01.1976 00:00:00,02.01.2016 00:00:00,1852,98689,"2,01807E+14",2.0,41.0004230005539,29.1238379999919
580192,ÇAMLIK MAHALLESİ,214232,1,CCMODERN,ÜSKÜDAR,01.01.1976 00:00:00,02.01.2016 00:00:00,1852,98689,"2,01807E+14",2.0,41.0003660005539,29.1239419999918
580196,ÇAĞDAŞ CADDESİ,214271,1,İETTBAYRAK,BİRLİK MAH.,17.01.2020 00:00:00,02.01.2016 00:00:00,1852,98688,"2,02001E+14",0.0,41.0187550005568,29.1411939999921
580197,ÇAĞDAŞ CADDESİ,214272,1,AÇIK DURAK,ÜSKÜDAR 9-14B,17.01.2020 00:00:00,02.01.2016 00:00:00,1852,98688,"2,02001E+14",0.0,41.0187719729263,29.141068997149
579833,CENDERE PARKI,120262,1,WALLMODERN,AYAZAĞA,01.01.1976 00:00:00,02.01.2016 00:00:00,1810,40543,"2,01807E+14",1.0,41.0852570005675,28.9793879999889
579834,CENDERE PARKI,120263,1,İSTON GENİŞ_İBB,KAĞITHANE,13.01.2023 00:00:00,01.01.1976 00:00:00,1810,40543,"2,02301E+14",1.0,41.0848399988061,28.9781880344214
579835,KAĞITHANE TÜNEL,120341,1,CCMODERNDR,OKMEYDANI,01.01.1976 00:00:00,02.01.2016 00:00:00,1810,40544,"2,01803E+14",1.0,41.0636489710486,28.9550940017206
579837,ÇAĞLAYAN GİRİŞİ,120431,1,İETTBAYRAK,ŞİŞLİ,01.01.1976 00:00:00,02.01.2016 00:00:00,1810,40539,"2,01807E+14",2.0,41.0715520005653,28.9782089999889
579838,ÇAĞLAYAN GİRİŞİ,120432,1,İETTBAYRAK,KAĞITHANE,01.01.1976 00:00:00,02.01.2016 00:00:00,1810,40535,"2,01807E+14",2.0,41.0718590005652,28.9781899999889
579841,LİMON SOKAK,121071,1,IETTCAMLI,KAĞITHANE,16.05.2019 00:00:00,02.01.2016 00:00:00,1810,40535,"2,01905E+14",0.0,41.076263000566,28.9778879999887
579842,LİMON SOKAK,121072,1,İETTBAYRAK,ŞİŞLİ,16.05.2019 00:00:00,02.01.2016 00:00:00,1810,40543,"2,01905E+14",0.0,41.0760330005659,28.9777829999887
579843,PARK,121081,1,İETTBAYRAK,ŞİŞLİ,23.03.2022 00:00:00,02.01.2016 00:00:00,1810,40539,"2,02203E+14",0.0,41.0733040005655,28.9711369999887
579846,ÇAĞLAYAN ESEN SOKAK,121131,1,İSTON DAR,ŞİŞLİ,30.03.2022 00:00:00,02.01.2016 00:00:00,1810,40535,"2,02203E+14",0.0,41.0786790005663,28.9803129999889
579848,GÜL,121181,1,İETTBAYRAK,KAĞITHANE,01.01.1976 00:00:00,02.01.2016 00:00:00,1810,40541,"2,01808E+14",2.0,41.0928810005686,28.9715879999887
